id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1248750198832148480,1248747170527928320,1586560222000,2020-04-11,04:10:22,Pakistan Standard Time,17137891,walmart,Walmart,,"Show us those True Colors, Alicia 🌈",['leebee653'],[],[],0,1,2,[],[],https://twitter.com/Walmart/status/1248750198832148480,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '864558799557931009', 'username': 'leebee653'}]",,,,
1248749544990560267,1248731732523634689,1586560066000,2020-04-11,04:07:46,Pakistan Standard Time,17137891,walmart,Walmart,,Let us know what you think. We are loving #TrollsWorldTour,"['bri_324', 'vudufans']",[],[],1,0,1,['#trollsworldtour'],[],https://twitter.com/Walmart/status/1248749544990560267,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1963794566', 'username': 'Bri_324'}, {'user_id': '17887248', 'username': 'VuduFans'}]",,,,
1248749475797118977,1248749475797118977,1586560050000,2020-04-11,04:07:30,Pakistan Standard Time,17137891,walmart,Walmart,,Ain't no party like a #WalmartWatchParty pic.twitter.com/RjAqKgQzsS,[],[],[],10,16,63,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248749475797118977,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248749047948722182,1248749047948722182,1586559948000,2020-04-11,04:05:48,Pakistan Standard Time,17137891,walmart,Walmart,,We ship Poppy & Branch! https://twitter.com/BabySavers/status/1248739211127271425 …,[],['https://twitter.com/BabySavers/status/1248739211127271425'],[],3,12,46,[],[],https://twitter.com/Walmart/status/1248749047948722182,False,https://twitter.com/BabySavers/status/1248739211127271425,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248748739990339590,1248748739990339590,1586559874000,2020-04-11,04:04:34,Pakistan Standard Time,17137891,walmart,Walmart,,"Nothing to look at here, just some genuine hard rockers! #WalmartWatchParty pic.twitter.com/4xlkf8PrhL",[],[],['https://pbs.twimg.com/media/EVRwz4jXYAEDDZH.jpg'],6,9,57,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248748739990339590,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248748327337889795,1248745318901940224,1586559776000,2020-04-11,04:02:56,Pakistan Standard Time,17137891,walmart,Walmart,,Tell us about it! This soundtrack is GOLD.,['mel423'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1248748327337889795,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '24344930', 'username': 'Mel423'}]",,,,
1248747170527928320,1248747170527928320,1586559500000,2020-04-11,03:58:20,Pakistan Standard Time,17137891,walmart,Walmart,,You know what time it is! DANCE OFF! Reply with a GIF of your signature dance move! 💃🕺 #WalmartWatchParty pic.twitter.com/JqWH52tV1Q,[],[],[],34,14,71,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248747170527928320,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248746873625743363,1248746873625743363,1586559429000,2020-04-11,03:57:09,Pakistan Standard Time,17137891,walmart,Walmart,,"He's more than just the voice of Branch, @JTimberlake embraced his inner child as an executive music producer for #TrollsWorldTour! #WalmartWatchParty pic.twitter.com/LP7K3Y3ZO7",['jtimberlake'],[],[],7,32,144,"['#trollsworldtour', '#walmartwatchparty']",[],https://twitter.com/Walmart/status/1248746873625743363,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '26565946', 'username': 'jtimberlake'}]",,,,
1248746408041218054,1248746408041218054,1586559318000,2020-04-11,03:55:18,Pakistan Standard Time,17137891,walmart,Walmart,,"Which Trolls group are you in? Tell us with an emoji!​

Pop🍬
Funk  🎸
Country 🤠
Rock 🤘
Techno 🎧
Classical 🎼",[],[],[],98,15,136,[],[],https://twitter.com/Walmart/status/1248746408041218054,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248746239086268419,1248734098874654721,1586559278000,2020-04-11,03:54:38,Pakistan Standard Time,17137891,walmart,Walmart,,Y'all are living it up at this Trolls watch party!,"['dadarocks', 'trolls']",[],[],0,0,2,[],[],https://twitter.com/Walmart/status/1248746239086268419,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '103919118', 'username': 'dadarocks'}, {'user_id': '4579155913', 'username': 'Trolls'}]",,,,
1248746001634136065,1248737999669678081,1586559222000,2020-04-11,03:53:42,Pakistan Standard Time,17137891,walmart,Walmart,,We'd never say no to a brownie!,['forever30ishmum'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1248746001634136065,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '2416498708', 'username': 'Forever30ishMum'}]",,,,
1248745926103052288,1248745926103052288,1586559204000,2020-04-11,03:53:24,Pakistan Standard Time,17137891,walmart,Walmart,,This is a family who loves to get groovy. What music was always on in your house when you were growing up? #WalmartWatchParty pic.twitter.com/0JtIuKCjuj,[],[],['https://pbs.twimg.com/media/EVRvVCnXgAMV-l-.jpg'],20,17,67,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248745926103052288,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248745686247637000,1248738878237761536,1586559146000,2020-04-11,03:52:26,Pakistan Standard Time,17137891,walmart,Walmart,,Pop rocks for a Poppy movie✨Enjoy the #TrollsWorldTour snacks!,"['heatherbrooker', 'trolls', 'oreo']",[],[],0,1,4,['#trollsworldtour'],[],https://twitter.com/Walmart/status/1248745686247637000,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '30073176', 'username': 'HeatherBrooker'}, {'user_id': '4579155913', 'username': 'Trolls'}, {'user_id': '126084292', 'username': 'Oreo'}]",,,,
1248745675455692801,1248745675455692801,1586559144000,2020-04-11,03:52:24,Pakistan Standard Time,17137891,walmart,Walmart,,"The legendary George Clinton, everyone! 👏@george_clinton👏 #WalmartWatchParty pic.twitter.com/zayz7GrpZh",['george_clinton'],[],['https://pbs.twimg.com/media/EVRuR7UX0AImKwm.jpg'],4,8,46,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248745675455692801,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '23177270', 'username': 'george_clinton'}]",,,,
1248744646957846533,1248744646957846533,1586558899000,2020-04-11,03:48:19,Pakistan Standard Time,17137891,walmart,Walmart,,When you see these two you know things are about to get FUNKY! #WalmartWatchParty pic.twitter.com/Svz6huEzGO,[],[],['https://pbs.twimg.com/media/EVRtqw-XkAgouuQ.jpg'],8,13,63,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248744646957846533,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248744625029988353,1248735824750850049,1586558893000,2020-04-11,03:48:13,Pakistan Standard Time,17137891,walmart,Walmart,,You bet it is 🕺,['littlepinkheart'],[],[],0,0,2,[],[],https://twitter.com/Walmart/status/1248744625029988353,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '98948680', 'username': 'littlepinkheart'}]",,,,
1248744154814754816,1248744154814754816,1586558781000,2020-04-11,03:46:21,Pakistan Standard Time,17137891,walmart,Walmart,,What's your favorite one-liner from the movie so far??​ #WalmartWatchParty,[],[],[],16,9,45,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248744154814754816,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248743600294440969,1248737999669678081,1586558649000,2020-04-11,03:44:09,Pakistan Standard Time,17137891,walmart,Walmart,,"If chocolate is wrong, we don't want to be right.",['momssweetmoment'],[],[],1,1,1,[],[],https://twitter.com/Walmart/status/1248743600294440969,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '98230790', 'username': 'MomsSweetMoment'}]",,,,
1248743452868739074,1248740364749377536,1586558614000,2020-04-11,03:43:34,Pakistan Standard Time,17137891,walmart,Walmart,,"This is so weird. We've had ""9 to 5"" in our heads all day.",['meowpar85'],[],[],1,0,3,[],[],https://twitter.com/Walmart/status/1248743452868739074,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '763820691086905344', 'username': 'meowpar85'}]",,,,
1248743365258235906,1248743365258235906,1586558593000,2020-04-11,03:43:13,Pakistan Standard Time,17137891,walmart,Walmart,,"What does @JKCorden love about his character Biggie? (Other than Mr. Dinkles, of course) #WalmartWatchParty pic.twitter.com/z7IcLjkDEk",['jkcorden'],[],[],4,11,65,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248743365258235906,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '215952307', 'username': 'JKCorden'}]",,,,
1248743153399627787,1248743153399627787,1586558542000,2020-04-11,03:42:22,Pakistan Standard Time,17137891,walmart,Walmart,,"When that checkout candy calls 🤤
#WalmartWatchParty pic.twitter.com/BOPJoGortS",[],[],['https://pbs.twimg.com/media/EVRsDhoXYAYmNgd.jpg'],10,61,187,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248743153399627787,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248741876355731457,1248741876355731457,1586558238000,2020-04-11,03:37:18,Pakistan Standard Time,17137891,walmart,Walmart,,"All the parents streaming Trolls World Tour without gum drops are laughing now, but just wait for it…you’ll need ‘em 😝
#WalmartWatchParty pic.twitter.com/z3EBPZ1ufH",[],[],[],6,10,55,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248741876355731457,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248741600882196480,1248724505662566410,1586558172000,2020-04-11,03:36:12,Pakistan Standard Time,17137891,walmart,Walmart,,"That Diamond might be Tiny, but he made a big splash on the red carpet tonight. Hope you enjoy the show!",['leebee653'],[],[],0,1,3,[],[],https://twitter.com/Walmart/status/1248741600882196480,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '864558799557931009', 'username': 'leebee653'}]",,,,
1248741359965609985,1248741359965609985,1586558115000,2020-04-11,03:35:15,Pakistan Standard Time,17137891,walmart,Walmart,,"Is Branch right, was ""Who Let The Dogs Out?"" a step too far? #WalmartWatchParty",[],[],[],2,6,26,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248741359965609985,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248741231842246656,1248735824750850049,1586558084000,2020-04-11,03:34:44,Pakistan Standard Time,17137891,walmart,Walmart,,"Ding, ding, ding! MC would be proud.",['meowpar85'],[],[],0,0,3,[],[],https://twitter.com/Walmart/status/1248741231842246656,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '763820691086905344', 'username': 'meowpar85'}]",,,,
1248741089076547584,1248734699255668740,1586558050000,2020-04-11,03:34:10,Pakistan Standard Time,17137891,walmart,Walmart,,"Turning up that #TrollsWorldTour spirit! Hair, LITERALLY, on point. 👏",['socholiday'],[],[],0,1,2,['#trollsworldtour'],[],https://twitter.com/Walmart/status/1248741089076547584,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1073696241215827969', 'username': 'SocHoliday'}]",,,,
1248740364749377536,1248740364749377536,1586557878000,2020-04-11,03:31:18,Pakistan Standard Time,17137891,walmart,Walmart,,A li'l bit country and whole lotta hairspray. 🪕 What's your favorite country song? #WalmartWatchParty pic.twitter.com/zDhWntSPaJ,[],[],['https://pbs.twimg.com/media/EVRqVD1WAAE0GOM.jpg'],23,11,67,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248740364749377536,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248740074939875329,1248733680404750343,1586557808000,2020-04-11,03:30:08,Pakistan Standard Time,17137891,walmart,Walmart,,"You know what? We can see it, and it totally suits you.",['vudufans'],[],[],0,0,5,[],[],https://twitter.com/Walmart/status/1248740074939875329,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '17887248', 'username': 'VuduFans'}]",,,,
1248739825726959616,1248739825726959616,1586557749000,2020-04-11,03:29:09,Pakistan Standard Time,17137891,walmart,Walmart,,🤘@Racheldoesstuff getting into character. 🤘 #WalmartWatchParty pic.twitter.com/J7ZUIySQBZ,['racheldoesstuff'],[],['https://pbs.twimg.com/media/EVRp1uiXgAAi-71.jpg'],5,7,52,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248739825726959616,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '27908189', 'username': 'Racheldoesstuff'}]",,,,
1248739235345174528,1248739235345174528,1586557608000,2020-04-11,03:26:48,Pakistan Standard Time,17137891,walmart,Walmart,,"Sometimes, you have to say it on the loudspeaker. Sometimes, you hear it in your heart. Sometimes, it’s what you yell when the oldest volunteers to babysit 🤘
#WalmartWatchParty pic.twitter.com/vfeFqwAE4g",[],[],[],3,9,48,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248739235345174528,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248738812894892033,1248729848035471360,1586557508000,2020-04-11,03:25:08,Pakistan Standard Time,17137891,walmart,Walmart,,"Oh yeah, you're Zooming into the Trolls party like...🤘","['littlejiams', 'vudufans', 'trolls']",[],[],1,0,1,[],[],https://twitter.com/Walmart/status/1248738812894892033,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '47126052', 'username': 'LittleJiams'}, {'user_id': '17887248', 'username': 'VuduFans'}, {'user_id': '4579155913', 'username': 'Trolls'}]",,,,
1248738789519917061,1248738789519917061,1586557502000,2020-04-11,03:25:02,Pakistan Standard Time,17137891,walmart,Walmart,,"Trollzart is voiced by Gustavo Dudamel, the conductor of the Los Angeles Philharmonic. He *conducts* himself well, don't cha think? @GustavoDudamel #WalmartWatchParty pic.twitter.com/W46jhBd3nJ",['gustavodudamel'],[],[],9,15,63,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248738789519917061,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '169222815', 'username': 'GustavoDudamel'}]",,,,
1248737999669678081,1248737999669678081,1586557314000,2020-04-11,03:21:54,Pakistan Standard Time,17137891,walmart,Walmart,,"Don't worry, Biggie, you're not the only one with a sweet tooth. 🍭What's your go-to sweet treat? #WalmartWatchParty pic.twitter.com/3O6VLWhbQC",[],[],['https://pbs.twimg.com/media/EVRojuRXYAcQZkn.jpg'],24,9,69,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248737999669678081,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248737494369292288,1248737494369292288,1586557193000,2020-04-11,03:19:53,Pakistan Standard Time,17137891,walmart,Walmart,,"You're right, @AnnaKendrick47—music is for everyone! #WalmartWatchParty pic.twitter.com/bw8XgsNxyP",['annakendrick47'],[],[],9,6,60,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248737494369292288,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '59949396', 'username': 'AnnaKendrick47'}]",,,,
1248737211471757312,1248717751390294022,1586557126000,2020-04-11,03:18:46,Pakistan Standard Time,17137891,walmart,Walmart,,"Tiny Diamond in the house😎Congrats on the premiere, Kenan.",['kenanthompson'],[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1248737211471757312,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '946618914', 'username': 'kenanthompson'}]",,,,
1248736935734116352,1248734699255668740,1586557060000,2020-04-11,03:17:40,Pakistan Standard Time,17137891,walmart,Walmart,,That's a Trolls lover if we ever saw one! Enjoy the movie🎬,['bethdimauro'],[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1248736935734116352,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '2167054764', 'username': 'BethDimauro'}]",,,,
1248736459558924288,1248729543550083074,1586556947000,2020-04-11,03:15:47,Pakistan Standard Time,17137891,walmart,Walmart,,Right? We are so pumped.,"['lamaro', 'txt_members', 'wlassalle']",[],[],14,0,1,[],[],https://twitter.com/Walmart/status/1248736459558924288,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '10618772', 'username': 'lamaro'}, {'user_id': '1059327333532749824', 'username': 'TXT_members'}, {'user_id': '10544092', 'username': 'wlassalle'}]",,,,
1248736193233260546,1248736193233260546,1586556883000,2020-04-11,03:14:43,Pakistan Standard Time,17137891,walmart,Walmart,,When you throw a piece of popcorn up in the air and catch it in your mouth on the first try. #WalmartWatchParty,[],[],[],14,9,72,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248736193233260546,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248736139181203456,1248736139181203456,1586556870000,2020-04-11,03:14:30,Pakistan Standard Time,17137891,walmart,Walmart,,Your Trolls hair wins the night—and the movie hasn't even started yet 🤣 https://twitter.com/SavvyMomNYC/status/1248726230502969344 …,[],['https://twitter.com/SavvyMomNYC/status/1248726230502969344'],[],1,3,36,[],[],https://twitter.com/Walmart/status/1248736139181203456,False,https://twitter.com/SavvyMomNYC/status/1248726230502969344,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248735824750850049,1248735824750850049,1586556795000,2020-04-11,03:13:15,Pakistan Standard Time,17137891,walmart,Walmart,,Solve this! 🛑🔨⏰#WalmartWatchParty,[],[],[],59,8,101,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248735824750850049,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248734699255668740,1248734699255668740,1586556527000,2020-04-11,03:08:47,Pakistan Standard Time,17137891,walmart,Walmart,,We love a family moment. 📸 Share a photo of your family! #WalmartWatchParty pic.twitter.com/yyfIBY22oy,[],[],['https://pbs.twimg.com/media/EVRlOFdXkAEPckx.jpg'],30,8,115,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248734699255668740,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248733680404750343,1248733680404750343,1586556284000,2020-04-11,03:04:44,Pakistan Standard Time,17137891,walmart,Walmart,,Tell us the inspo for your Trolls hair color using three emojis🔮🌻🍏 #WalmartWatchParty,[],[],[],36,11,52,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248733680404750343,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248733494521614340,1248724505662566410,1586556240000,2020-04-11,03:04:00,Pakistan Standard Time,17137891,walmart,Walmart,,"Poppy twins! We love the hair, great work on that. Now all that's left to do is press play...✨",['stephg75191773'],[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1248733494521614340,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '902661839313448960', 'username': 'Stephg75191773'}]",,,,
1248733175968411650,1248724505662566410,1586556164000,2020-04-11,03:02:44,Pakistan Standard Time,17137891,walmart,Walmart,,Anytime! You all look great and ready for a rockin' show!,"['enzasbargains', 'trolls']",[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1248733175968411650,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '83254797', 'username': 'EnzasBargains'}, {'user_id': '4579155913', 'username': 'Trolls'}]",,,,
1248733168653479937,1248733168653479937,1586556162000,2020-04-11,03:02:42,Pakistan Standard Time,17137891,walmart,Walmart,,When the beat finally drops. #WalmartWatchParty pic.twitter.com/CIRhyWyfsk,[],[],[],9,10,61,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248733168653479937,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248732986692026370,1248723820594311169,1586556119000,2020-04-11,03:01:59,Pakistan Standard Time,17137891,walmart,Walmart,,The end of the workday is even better when there's a new Trolls movie to look forward to! 😄,['blondeblonde87'],[],[],1,1,1,[],[],https://twitter.com/Walmart/status/1248732986692026370,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '783287747914104833', 'username': 'BlondeBlonde87'}]",,,,
1248732578196193280,1248732578196193280,1586556021000,2020-04-11,03:00:21,Pakistan Standard Time,17137891,walmart,Walmart,,Who is ready to find their true colors? The Trolls: World Tour #WalmartWatchParty starts now! Join us and sing along. pic.twitter.com/QxgEYJyIpk,[],[],[],14,19,64,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248732578196193280,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248732488521916416,1248026962314121219,1586556000000,2020-04-11,03:00:00,Pakistan Standard Time,17137891,walmart,Walmart,,Now all that's left to do is throw that hair in the air and get ready to rock🤘,['mrswoodywoodrow'],[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1248732488521916416,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '35399606', 'username': 'MrsWoodyWoodrow'}]",,,,
1248732049663500288,1248710918281793536,1586555895000,2020-04-11,02:58:15,Pakistan Standard Time,17137891,walmart,Walmart,,We love his hair! He's ready! 🙌,['ofchristansmind'],[],[],1,0,1,[],[],https://twitter.com/Walmart/status/1248732049663500288,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1243586487620374529', 'username': 'ofchristansmind'}]",,,,
1248731706359767042,1248026962314121219,1586555813000,2020-04-11,02:56:53,Pakistan Standard Time,17137891,walmart,Walmart,,"This family photo is one for the scrapbook🤣Enjoy the flick, fam!","['vyrus915', 'trolls']",[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1248731706359767042,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '2314849455', 'username': 'vyrus915'}, {'user_id': '4579155913', 'username': 'Trolls'}]",,,,
1248731293619294208,1248731293619294208,1586555715000,2020-04-11,02:55:15,Pakistan Standard Time,17137891,walmart,Walmart,,Trolly moly! Only five minutes until it's time to press PLAY! #WalmartWatchParty pic.twitter.com/kMZaKN4F7H,[],[],[],9,10,57,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248731293619294208,False,,1,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248731173427257344,1248716668458553344,1586555686000,2020-04-11,02:54:46,Pakistan Standard Time,17137891,walmart,Walmart,,"Rebecca, are you ready to rock out to some Trolls tunes?! 🎵","['rebecca1973b', 'vudufans']",[],[],0,0,0,[],[],https://twitter.com/Walmart/status/1248731173427257344,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '29855493', 'username': 'rebecca1973b'}, {'user_id': '17887248', 'username': 'VuduFans'}]",,,,
1248730374785634307,1248678653938016259,1586555496000,2020-04-11,02:51:36,Pakistan Standard Time,17137891,walmart,Walmart,,We've had this feeling...inside our bones...all week too 🎵 Enjoy!,"['rlong1975', 'dadarocks', 'trolls']",[],[],0,0,1,[],[],https://twitter.com/Walmart/status/1248730374785634307,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '222286418', 'username': 'RLong1975'}, {'user_id': '103919118', 'username': 'dadarocks'}, {'user_id': '4579155913', 'username': 'Trolls'}]",,,,
1248729849524617217,1248026962314121219,1586555371000,2020-04-11,02:49:31,Pakistan Standard Time,17137891,walmart,Walmart,,"Yesss, we are here for the Reggaeton Trolls! 🙌","['rosyrosegonzal1', 'jbalvin', 'trolls']",[],[],0,0,2,[],[],https://twitter.com/Walmart/status/1248729849524617217,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '1129527162212511744', 'username': 'RosyRoseGonzal1'}, {'user_id': '44670915', 'username': 'JBALVIN'}, {'user_id': '4579155913', 'username': 'Trolls'}]",,,,
1248724505662566410,1248724505662566410,1586554096000,2020-04-11,02:28:16,Pakistan Standard Time,17137891,walmart,Walmart,,Join the #WalmartWatchParty Virtual Red Carpet for #TrollsWorldTour https://twitter.com/i/broadcasts/1eaKbQqvaYZxX …,[],['https://twitter.com/i/broadcasts/1eaKbQqvaYZxX'],[],78,127,310,"['#walmartwatchparty', '#trollsworldtour']",[],https://twitter.com/Walmart/status/1248724505662566410,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248723832313085955,1248723820594311169,1586553936000,2020-04-11,02:25:36,Pakistan Standard Time,17137891,walmart,Walmart,, pic.twitter.com/ZOEH7Lym0V,[],[],['https://pbs.twimg.com/media/EVRbQwgWkAI97zP.jpg'],3,7,19,[],[],https://twitter.com/Walmart/status/1248723832313085955,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248723829209382912,1248723820594311169,1586553935000,2020-04-11,02:25:35,Pakistan Standard Time,17137891,walmart,Walmart,, pic.twitter.com/WCv0IMmSae,[],[],['https://pbs.twimg.com/media/EVRbIv_WAAAAVy4.jpg'],1,5,19,[],[],https://twitter.com/Walmart/status/1248723829209382912,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248723826659254273,1248723820594311169,1586553935000,2020-04-11,02:25:35,Pakistan Standard Time,17137891,walmart,Walmart,, pic.twitter.com/7bBlzT0AXr,[],[],['https://pbs.twimg.com/media/EVRbEIXXkAIi5f2.jpg'],1,4,5,[],[],https://twitter.com/Walmart/status/1248723826659254273,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248723823572275202,1248723820594311169,1586553934000,2020-04-11,02:25:34,Pakistan Standard Time,17137891,walmart,Walmart,, pic.twitter.com/HuUtseLCyx,[],[],['https://pbs.twimg.com/media/EVRa-K2XQAAoDd-.jpg'],1,5,7,[],[],https://twitter.com/Walmart/status/1248723823572275202,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248723820594311169,1248723820594311169,1586553933000,2020-04-11,02:25:33,Pakistan Standard Time,17137891,walmart,Walmart,,Rolling out the red carpet at 5:30 pm ET for our Trolls World Tour #WalmartWatchParty. Have you rented the movie on Vudu yet? We’re all pressing play at 6 pm ET! pic.twitter.com/AypnwfrvmS,[],[],['https://pbs.twimg.com/media/EVRat55X0AA9tnW.jpg'],16,27,88,['#walmartwatchparty'],[],https://twitter.com/Walmart/status/1248723820594311169,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}]",,,,
1248718477973741568,1248675318723940354,1586552659000,2020-04-11,02:04:19,Pakistan Standard Time,17137891,walmart,Walmart,,"Trolls might be tiny, but it’s going to be a big party! 🎉",['jenellabean'],[],[],0,1,0,[],[],https://twitter.com/Walmart/status/1248718477973741568,False,,0,,,,,,,"[{'user_id': '17137891', 'username': 'Walmart'}, {'user_id': '23385123', 'username': 'JenellaBean'}]",,,,
